Label,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27
cross_right_leg,0,0,0,98,0,0,0,226,226,0,0,0,3,42,9,0,0,0,0,280,286,0,51,0,0,0,0,0
cross_right_leg,0,0,0,104,0,0,0,236,236,0,0,0,4,43,9,0,0,0,0,282,288,0,52,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,235,235,0,0,0,5,43,8,0,0,0,0,282,288,1,53,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,236,236,0,0,0,4,43,9,0,0,0,0,282,288,0,54,0,0,0,0,0
cross_right_leg,0,0,0,102,0,0,0,237,237,0,0,0,3,43,10,0,0,0,0,283,289,0,55,0,0,0,0,0
cross_right_leg,0,0,0,100,0,0,0,235,235,0,0,0,4,42,11,0,0,0,0,285,290,0,56,0,0,0,0,0
cross_right_leg,0,0,0,100,0,0,0,236,236,0,0,0,4,41,10,0,0,0,0,286,290,0,51,0,0,0,0,0
cross_right_leg,0,0,0,102,0,0,0,236,236,0,0,0,3,42,10,0,0,0,0,286,290,0,53,0,0,0,0,0
cross_right_leg,0,0,0,102,0,0,0,236,236,0,0,0,3,41,10,0,0,0,0,287,290,0,54,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,236,236,0,0,0,3,42,10,0,0,0,0,286,291,0,52,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,236,236,0,0,0,3,42,11,0,0,0,0,286,290,0,51,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,236,236,0,0,0,3,42,10,0,0,0,0,286,290,0,55,0,0,0,0,0
cross_right_leg,0,0,0,104,0,0,0,236,236,0,0,0,3,41,10,0,0,0,0,286,291,0,52,0,0,0,0,0
cross_right_leg,0,0,0,102,0,0,0,235,236,0,0,0,3,41,10,0,0,0,0,285,290,0,56,0,0,0,0,0
cross_right_leg,0,1,0,104,0,0,0,224,224,0,0,0,3,42,10,0,0,0,0,286,290,0,53,0,0,0,0,0
cross_right_leg,0,0,0,105,0,0,0,224,224,0,0,0,3,41,10,0,0,0,0,286,291,0,55,0,0,0,0,0
cross_right_leg,0,0,0,102,0,0,0,225,224,0,0,0,3,42,10,0,0,0,0,286,289,0,54,0,0,0,0,0
cross_right_leg,0,0,0,99,0,0,0,224,224,0,0,0,4,42,10,0,0,0,0,285,290,0,56,0,0,0,0,0
cross_right_leg,0,0,0,100,0,0,0,226,225,0,0,0,3,43,10,0,0,0,0,286,290,0,55,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,225,224,0,0,0,4,42,10,0,0,0,0,285,290,0,56,0,0,0,0,0
cross_right_leg,0,0,0,102,0,0,0,227,226,0,0,0,3,43,10,0,0,0,0,286,290,0,51,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,227,225,0,0,0,4,43,10,0,0,0,0,286,290,0,55,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,226,226,0,0,0,4,43,11,0,0,0,0,286,290,0,53,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,227,226,0,0,0,3,43,10,0,0,0,0,286,290,0,50,0,0,0,0,0
cross_right_leg,0,0,0,104,0,0,0,226,226,0,0,0,4,43,11,0,0,0,0,286,290,0,51,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,226,225,0,0,0,3,43,10,0,0,0,0,286,289,0,53,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,227,226,0,0,0,3,43,11,0,0,0,0,286,290,0,55,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,226,225,0,0,0,3,43,11,0,0,0,0,286,290,0,56,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,228,226,0,0,0,4,43,11,0,0,0,0,285,290,0,51,0,0,0,0,0
cross_right_leg,0,0,0,102,0,0,0,227,227,0,0,0,4,44,11,0,0,0,0,285,289,0,50,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,227,226,0,0,0,4,43,11,0,0,0,0,285,289,0,53,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,227,226,0,0,0,4,43,11,0,0,0,0,285,289,0,56,0,0,0,0,0
cross_right_leg,0,0,0,107,0,0,0,227,226,0,0,0,3,41,10,0,0,0,0,286,290,0,52,0,0,0,0,0
cross_right_leg,0,0,0,100,0,0,0,228,227,0,0,0,4,41,11,0,0,0,0,292,291,0,56,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,228,227,0,0,0,3,41,9,0,0,0,0,292,290,0,53,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,229,228,0,0,0,3,42,11,0,0,0,0,287,291,0,53,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,226,227,0,0,0,4,42,11,0,0,0,0,286,290,0,52,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,228,228,0,0,0,4,42,10,0,0,0,0,287,291,0,51,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,228,228,0,0,0,4,42,10,0,0,0,0,289,291,0,53,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,228,228,0,0,0,3,45,10,0,0,0,0,286,290,0,52,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,228,228,0,0,0,4,41,10,0,0,0,0,290,291,0,51,0,0,0,0,0
cross_right_leg,0,0,0,101,0,0,0,228,228,0,0,0,3,42,11,0,0,0,0,286,291,0,55,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,227,227,0,0,0,4,38,11,0,0,0,0,286,291,0,52,0,0,0,0,0
cross_right_leg,0,0,0,104,0,0,0,228,227,0,0,0,4,41,10,0,0,0,0,288,291,0,51,0,0,0,0,0
cross_right_leg,0,0,0,104,0,0,0,227,227,0,0,0,4,40,10,0,0,0,0,289,292,0,55,0,0,0,0,0
cross_right_leg,0,0,0,103,0,0,0,229,229,0,0,0,4,43,10,0,0,0,0,287,291,0,54,0,0,0,0,0
cross_right_leg,0,0,0,104,0,0,0,230,229,0,0,0,4,44,12,0,0,0,0,286,292,0,55,0,0,0,0,0
cross_right_leg,0,1,0,105,0,0,0,229,229,0,0,0,4,43,11,0,0,0,0,285,291,0,54,0,0,0,0,0
cross_right_leg,0,0,0,102,0,0,0,231,230,0,0,0,3,45,11,0,1,0,0,286,291,0,55,0,0,0,0,0
cross_right_leg,0,0,0,104,0,0,0,230,230,0,0,0,4,42,11,0,0,0,0,287,292,0,53,0,0,0,0,0
cross_right_leg,0,0,0,105,0,0,0,232,231,0,0,0,4,42,10,0,0,0,0,285,289,0,55,0,0,0,0,0
cross_right_leg,0,0,0,102,0,0,0,228,227,0,0,0,4,44,0,0,0,0,0,274,276,0,54,0,0,0,0,0
cross_right_leg,0,0,0,104,0,0,0,228,227,0,0,0,4,45,1,0,0,0,0,275,280,0,53,0,0,0,0,0
cross_right_leg,0,0,0,105,0,1,0,222,221,0,0,0,0,29,0,0,0,0,0,287,290,0,56,0,0,0,0,0
cross_right_leg,0,0,0,104,0,0,0,219,219,0,0,0,0,28,0,0,0,0,0,287,288,0,55,0,0,0,0,0
cross_right_leg,0,0,0,110,0,0,0,226,225,0,0,0,4,41,0,0,0,0,0,274,279,0,50,0,0,0,0,0
cross_right_leg,0,0,0,110,0,0,0,226,225,0,0,0,4,43,0,0,0,0,0,270,274,0,55,0,0,0,0,0
cross_right_leg,0,0,0,111,0,0,0,227,226,0,0,0,4,42,0,0,0,0,0,271,272,0,51,0,0,0,0,0
cross_right_leg,0,0,0,45,0,0,9,222,222,0,0,0,0,152,0,0,0,0,0,68,171,284,120,2,0,0,0,0
cross_right_leg,0,0,0,50,0,0,0,46,34,0,0,0,0,147,0,0,0,0,0,62,151,0,141,0,0,0,0,0
cross_right_leg,0,0,0,51,0,0,0,54,259,0,0,0,0,148,0,0,0,0,0,66,156,0,147,1,0,0,0,0
cross_right_leg,0,0,0,48,0,0,0,35,21,0,0,0,1,149,0,0,0,0,0,70,164,0,152,2,0,0,0,0
cross_right_leg,0,0,0,35,0,0,0,25,13,0,0,0,0,152,0,0,0,0,0,70,188,0,199,28,0,0,0,0
cross_right_leg,0,0,0,39,0,0,0,12,5,0,0,0,1,151,0,0,0,0,0,72,194,0,205,28,0,1,0,0
cross_right_leg,0,0,0,42,0,0,0,4,1,0,0,0,0,152,0,0,0,0,0,0,0,5,172,20,0,0,0,0
cross_right_leg,0,0,0,42,0,0,0,7,3,0,0,0,0,151,0,0,0,0,0,0,0,22,191,23,0,2,0,0
cross_right_leg,0,0,0,40,0,0,0,8,2,0,0,0,1,153,0,0,0,0,0,0,0,297,191,23,0,1,0,0
cross_right_leg,0,0,0,39,0,0,0,6,0,0,0,0,2,150,0,0,0,0,0,0,0,0,177,21,0,2,0,0
cross_right_leg,0,0,0,42,0,0,0,5,1,0,0,0,1,151,0,0,0,0,0,0,0,357,192,22,0,3,0,0
cross_right_leg,0,0,0,44,0,0,0,6,2,0,0,0,1,151,0,0,0,0,0,77,202,353,187,23,0,6,0,0
cross_right_leg,0,0,0,35,0,0,0,6,1,0,0,0,0,152,0,0,0,0,0,77,195,357,190,20,0,2,0,0
cross_right_leg,0,0,0,31,0,0,0,7,2,0,0,0,1,153,0,0,0,0,0,78,197,361,191,23,0,1,0,0
cross_right_leg,0,0,0,34,0,0,0,7,3,0,0,0,1,150,0,0,0,0,0,0,0,355,200,23,0,1,0,0
cross_right_leg,0,0,0,29,0,0,0,4,0,0,0,0,0,153,0,0,0,0,0,78,199,363,192,22,0,2,0,0
cross_right_leg,0,0,0,40,0,0,0,5,0,0,0,0,1,151,0,0,0,0,0,76,204,360,189,22,0,3,0,0
cross_right_leg,0,0,0,39,0,0,0,4,2,0,0,0,1,150,0,0,0,0,0,77,205,364,199,27,0,3,0,0
cross_right_leg,0,0,0,35,0,0,0,5,1,0,0,0,2,152,0,0,0,0,0,77,204,370,207,27,0,1,0,0
cross_right_leg,0,0,0,37,0,0,0,4,2,0,0,0,1,152,0,0,0,0,0,78,204,362,195,23,0,2,0,0
cross_right_leg,0,0,0,34,0,0,0,3,2,0,0,0,1,153,0,0,0,0,0,80,207,369,201,22,0,2,0,0
cross_right_leg,0,0,0,34,0,0,0,4,2,0,0,0,1,153,0,0,0,0,0,81,209,371,200,26,0,2,0,0
cross_right_leg,0,0,0,38,0,0,0,4,0,0,0,0,1,154,0,0,0,0,0,80,204,355,186,22,0,3,0,0
cross_right_leg,0,0,0,41,0,0,0,4,1,0,0,0,0,153,0,0,0,0,0,0,0,337,178,18,0,3,0,0
cross_right_leg,0,0,0,39,0,0,0,2,1,0,0,0,1,153,0,0,0,0,0,77,206,362,193,23,0,3,0,0
cross_right_leg,0,0,0,42,0,0,0,0,0,0,0,0,1,152,0,0,0,0,0,83,208,366,193,24,0,3,0,0
cross_right_leg,0,0,0,38,0,0,0,0,0,0,0,0,1,152,0,0,0,0,0,77,207,370,200,26,0,3,0,0
cross_right_leg,0,0,0,32,0,0,0,0,0,0,0,0,1,154,0,0,0,0,0,79,211,377,208,27,0,2,0,0
cross_right_leg,0,0,0,31,0,0,0,0,0,0,0,0,1,153,0,0,0,0,0,80,211,376,207,28,0,2,0,0
cross_right_leg,0,0,0,31,0,0,0,0,0,0,0,0,1,153,0,0,0,0,0,79,211,375,208,28,0,2,0,0
cross_right_leg,0,0,0,31,0,0,0,0,0,0,0,0,1,154,0,0,0,0,0,80,212,375,208,28,0,2,0,0
cross_right_leg,0,0,0,31,0,0,0,0,0,0,0,0,1,154,0,0,0,0,0,79,212,375,207,28,0,2,0,0
cross_right_leg,0,0,0,33,0,0,0,0,0,0,0,0,1,152,0,0,0,0,0,78,213,380,210,29,0,4,0,0
cross_right_leg,0,0,0,33,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,74,210,384,220,30,0,1,0,0
cross_right_leg,0,0,0,35,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,78,215,386,219,31,0,2,0,0
cross_right_leg,0,0,0,34,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,79,215,385,219,31,0,3,0,0
cross_right_leg,0,0,0,34,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,81,216,387,221,31,0,3,0,0
cross_right_leg,0,0,0,35,0,0,0,0,0,0,0,0,1,148,0,0,0,0,0,79,213,381,217,30,0,3,0,0
cross_right_leg,0,0,0,34,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,80,213,377,215,28,0,3,0,0
cross_right_leg,0,0,0,35,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,80,212,376,212,28,0,3,0,0
cross_right_leg,0,0,0,35,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,77,213,376,219,29,0,4,0,0
cross_right_leg,0,0,0,33,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,78,213,382,220,31,0,2,0,0
cross_right_leg,0,0,0,32,0,0,0,0,0,0,0,0,1,148,0,0,0,0,0,80,214,381,218,29,0,3,0,0
cross_right_leg,0,0,0,30,0,0,0,0,0,0,0,0,1,148,0,0,0,0,0,79,214,381,219,30,0,3,0,0
cross_right_leg,0,0,0,34,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,79,214,375,215,29,0,3,0,0
cross_right_leg,0,0,0,34,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,80,213,376,216,28,0,3,0,0
cross_right_leg,0,0,0,35,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,79,214,381,220,29,0,3,0,0
cross_right_leg,0,0,0,35,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,79,215,381,221,30,0,4,0,0
cross_right_leg,0,0,0,37,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,79,214,380,220,30,0,3,0,0
cross_right_leg,0,0,0,39,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,83,213,381,221,31,0,3,0,0
cross_right_leg,0,0,0,37,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,80,214,383,222,31,0,4,0,0
cross_right_leg,0,0,0,37,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,78,210,371,221,31,0,3,0,0
cross_right_leg,0,0,0,37,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,78,211,372,219,31,0,3,0,0
cross_right_leg,0,0,0,37,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,78,211,371,219,31,0,3,0,0
cross_right_leg,0,0,0,36,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,78,210,370,219,31,0,3,0,0
cross_right_leg,0,0,0,38,0,0,0,0,0,0,0,0,1,148,0,0,0,0,0,76,210,369,219,29,0,4,0,0
cross_right_leg,0,0,0,37,0,0,0,0,0,0,0,0,1,150,0,0,0,0,0,76,211,372,221,31,0,4,0,0
cross_right_leg,0,0,0,35,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,78,213,374,217,31,0,2,0,0
cross_right_leg,0,0,0,33,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,80,213,374,219,32,0,1,0,0
cross_right_leg,0,0,0,33,0,0,0,0,0,0,0,0,1,148,0,0,0,0,0,81,215,375,218,32,0,3,0,0
cross_right_leg,0,0,0,39,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,80,217,384,226,33,0,4,0,0
cross_right_leg,0,0,0,33,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,82,218,374,221,30,0,4,0,0
cross_right_leg,0,0,0,35,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,82,218,374,222,33,0,4,0,0
cross_right_leg,0,0,0,35,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,82,218,376,222,33,0,7,0,0
cross_right_leg,0,0,0,35,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,83,219,378,223,33,0,4,0,0
cross_right_leg,0,0,0,36,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,82,218,377,223,33,0,4,0,0
cross_right_leg,0,0,0,37,0,0,0,0,0,0,0,0,0,146,0,0,1,0,0,81,217,380,223,35,0,2,0,0
cross_right_leg,0,0,0,37,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,83,218,381,225,34,0,4,0,0
cross_right_leg,0,0,0,36,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,83,219,380,221,32,0,4,0,0
cross_right_leg,0,0,0,34,0,0,0,0,0,0,0,0,1,147,0,0,0,0,0,83,218,373,219,33,0,3,0,0
cross_right_leg,0,0,0,33,0,0,0,0,0,0,0,0,1,148,0,0,0,0,0,84,219,376,219,31,0,3,0,0
cross_right_leg,0,0,0,33,0,0,0,0,0,0,0,0,1,148,0,0,0,0,0,84,218,373,218,29,0,3,0,0
cross_right_leg,0,0,0,33,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,83,219,377,220,31,0,4,0,0
cross_right_leg,0,0,0,31,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,82,220,375,202,31,0,3,0,0
cross_right_leg,0,0,0,34,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,81,222,387,211,34,0,6,0,0
cross_right_leg,0,0,0,36,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,82,220,382,206,33,0,7,0,0
cross_right_leg,0,0,0,41,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,80,226,398,214,10,0,0,0,0
cross_right_leg,0,0,0,30,0,0,0,0,7,0,0,0,0,127,0,0,0,0,0,106,220,279,159,0,0,0,0,0
cross_right_leg,0,0,0,22,0,0,0,3,0,0,0,0,0,123,0,0,0,0,0,51,200,375,212,28,0,4,0,0
cross_right_leg,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,5,0,84,158,217,78,0,0,0,0,0
cross_right_leg,0,0,0,0,0,0,0,0,16,0,0,0,1,130,0,0,10,7,0,88,190,272,169,11,0,0,0,0
cross_right_leg,0,0,0,25,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,66,187,388,248,56,0,6,0,0
cross_right_leg,0,0,0,27,0,0,0,2,0,0,0,0,0,124,0,0,0,0,0,72,205,367,212,42,0,7,0,0
cross_right_leg,0,0,0,24,0,0,0,3,294,0,0,0,0,131,0,0,0,0,0,74,202,378,225,36,0,2,0,0
cross_right_leg,0,0,0,24,0,0,0,3,303,0,0,0,0,130,0,0,0,0,0,75,206,381,230,37,0,1,0,0
cross_right_leg,0,0,0,23,0,0,0,2,302,0,0,0,0,131,0,0,0,0,0,76,207,380,230,37,0,1,0,0
cross_right_leg,0,1,0,24,0,0,0,2,299,0,0,0,0,130,0,0,0,0,0,77,208,384,234,38,0,1,0,0
cross_right_leg,0,0,0,27,0,0,0,3,299,0,0,0,0,131,0,0,0,0,0,78,209,383,235,37,0,6,0,0
cross_right_leg,0,0,0,26,0,0,0,3,298,0,0,0,0,131,0,0,0,0,0,78,208,383,235,38,0,6,0,0
cross_right_leg,0,0,0,24,0,0,0,2,292,0,0,0,0,132,0,0,0,0,0,80,209,383,236,37,0,3,0,0
cross_right_leg,0,0,0,27,0,0,0,3,299,0,0,0,0,133,0,0,0,0,0,80,208,383,236,38,0,3,0,0
cross_right_leg,0,0,0,27,0,0,0,2,296,0,0,0,0,133,0,0,0,0,0,80,208,382,236,38,0,5,0,0
cross_right_leg,0,0,0,27,0,0,0,3,296,0,0,0,0,134,0,0,0,0,0,82,208,381,235,39,0,1,0,0
cross_right_leg,0,0,0,33,0,0,0,2,299,0,0,0,0,133,0,0,0,0,0,78,198,364,223,29,0,7,0,0
cross_right_leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cross_right_leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cross_right_leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cross_right_leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cross_right_leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cross_right_leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cross_right_leg,0,0,0,57,0,0,0,0,0,0,1,0,0,95,0,0,0,0,0,226,299,333,327,0,0,0,22,0
cross_right_leg,0,0,0,62,0,0,0,0,0,0,11,0,0,115,0,0,0,3,0,232,303,338,332,1,0,0,26,0
cross_right_leg,1,0,0,70,0,0,56,0,0,2,15,0,0,139,0,0,0,0,0,233,294,309,282,24,0,0,34,0
cross_right_leg,0,0,0,71,0,5,65,0,0,4,19,0,0,164,0,0,0,0,0,234,281,287,247,9,0,0,29,0
cross_right_leg,0,0,0,73,0,4,66,0,0,6,19,0,1,160,0,0,0,0,0,237,285,290,261,19,0,0,29,0
cross_right_leg,0,0,0,73,0,5,69,0,0,4,16,0,1,168,0,0,0,0,0,236,283,288,255,17,0,0,25,0
cross_right_leg,0,0,0,68,0,5,73,0,0,4,19,0,3,203,0,0,0,0,0,235,278,286,241,7,0,0,22,0
cross_right_leg,0,0,0,71,0,5,72,0,0,4,21,0,2,184,0,0,0,0,0,235,283,290,265,19,0,1,25,0
cross_right_leg,0,0,0,70,0,5,72,0,0,5,20,0,2,184,0,0,0,0,0,235,282,294,271,23,0,0,22,1
cross_right_leg,0,0,0,63,0,6,70,0,0,6,20,0,4,201,0,0,0,0,0,247,292,299,257,12,0,0,22,0
cross_right_leg,0,0,0,60,2,5,68,0,0,5,20,0,1,197,0,0,0,0,0,243,286,295,265,17,0,0,21,0
cross_right_leg,0,0,0,63,0,0,0,0,0,0,20,0,8,236,0,0,0,0,0,253,291,298,184,0,0,0,1,0
cross_right_leg,0,0,0,72,0,5,76,0,0,4,24,0,1,192,0,0,0,0,0,249,285,286,219,6,0,0,22,0
cross_right_leg,0,0,0,72,0,5,80,0,0,5,20,0,4,219,0,0,0,1,0,251,287,288,0,13,0,0,20,0
cross_right_leg,0,0,0,78,0,5,75,0,0,5,21,0,1,159,0,0,0,0,0,249,296,300,259,21,0,0,20,0
cross_right_leg,0,0,0,74,0,5,77,0,0,4,20,0,2,178,0,2,0,0,0,253,297,301,268,21,0,0,20,0
cross_right_leg,0,0,0,78,0,4,72,0,0,4,20,0,2,149,0,0,0,0,0,247,293,298,266,21,0,0,20,0
cross_right_leg,0,0,0,70,0,5,73,0,0,6,21,0,5,203,0,0,0,0,0,252,293,291,0,6,0,0,22,0
cross_right_leg,0,0,0,69,0,5,79,0,0,5,21,0,2,188,0,0,0,0,0,254,292,290,242,15,0,0,23,0
cross_right_leg,0,0,0,70,0,5,73,0,0,5,20,0,1,167,0,0,0,0,0,255,295,295,254,20,0,0,23,0
cross_right_leg,0,0,0,70,0,5,76,0,0,5,20,0,2,168,0,0,0,0,0,257,295,290,238,13,0,0,7,0
cross_right_leg,0,0,0,68,0,6,70,0,0,5,21,0,2,166,0,0,0,0,0,256,296,292,245,14,0,0,26,0
cross_right_leg,0,0,0,64,0,5,77,0,0,3,21,0,6,223,0,0,0,0,0,250,296,301,264,21,0,0,21,0
cross_right_leg,0,0,0,65,0,5,76,0,0,5,21,0,2,209,10,0,0,0,0,250,294,297,268,21,0,0,21,0
cross_right_leg,0,0,0,66,0,6,77,0,0,5,21,0,3,213,10,0,0,0,0,248,288,291,266,22,0,0,20,1
cross_right_leg,0,0,0,72,0,1,75,23,33,1,17,0,3,120,0,0,0,0,0,272,301,1,256,47,0,0,19,0
cross_right_leg,0,0,0,65,0,0,0,10,8,0,12,0,1,62,0,0,0,0,0,255,299,302,297,238,0,0,22,0
cross_right_leg,0,0,0,64,0,7,74,33,34,0,19,0,5,222,0,0,0,1,0,252,287,284,245,43,0,0,23,0
cross_right_leg,0,0,0,66,0,5,74,34,35,1,20,0,2,206,0,0,0,0,0,250,286,285,252,49,0,0,19,0
cross_right_leg,0,0,0,67,0,5,71,35,33,1,19,0,4,202,0,0,0,0,0,232,274,279,248,49,0,0,13,0
cross_right_leg,0,0,0,70,0,5,77,38,36,1,19,0,1,149,0,0,0,0,0,0,304,299,171,0,0,0,0,0
cross_right_leg,0,0,0,74,0,4,69,33,32,0,15,0,2,134,0,0,0,0,0,0,302,302,272,95,0,0,1,0
cross_right_leg,0,0,0,72,0,4,64,30,30,1,15,0,3,128,0,0,0,0,0,0,306,311,282,108,0,0,25,2
cross_right_leg,0,0,0,76,0,4,66,29,30,2,14,0,2,129,0,0,0,0,0,0,306,310,284,116,0,0,22,0
cross_right_leg,0,0,0,74,0,4,65,31,29,2,14,0,2,132,0,0,0,0,0,0,307,312,285,121,0,0,23,0
cross_right_leg,0,0,0,75,0,3,67,33,33,2,17,0,1,130,0,0,0,0,0,0,308,316,287,137,0,0,22,0
cross_right_leg,0,0,0,76,0,3,65,31,30,4,16,0,2,129,0,0,0,0,0,0,308,318,288,151,0,0,23,0
cross_right_leg,0,0,0,81,0,3,63,31,30,2,15,0,2,128,0,0,0,0,0,0,307,314,288,136,0,0,22,0
cross_right_leg,0,0,0,81,0,3,64,31,30,1,16,0,2,128,0,0,0,0,0,0,309,318,289,142,0,0,24,0
cross_right_leg,0,0,0,81,0,3,62,31,30,1,15,0,3,127,0,0,0,0,0,0,308,316,289,144,0,0,24,0
cross_right_leg,0,0,0,72,0,0,0,30,29,1,16,0,2,125,0,0,0,0,0,0,311,317,291,145,0,0,21,0
cross_right_leg,0,0,0,82,0,3,63,29,28,0,15,0,3,125,0,0,0,0,0,242,305,311,281,149,0,0,19,0
cross_right_leg,0,0,0,83,2,4,65,29,28,3,15,0,1,126,0,0,0,0,0,0,304,311,288,122,0,0,20,0
cross_right_leg,0,0,0,87,0,3,66,32,31,0,13,2,2,127,0,0,0,0,0,255,304,309,282,152,0,0,18,0
cross_right_leg,0,0,0,67,0,0,0,0,0,3,19,0,2,214,0,0,0,0,0,264,303,304,250,12,0,0,25,0
cross_right_leg,0,2,0,79,0,4,63,267,267,0,12,0,1,105,0,0,0,0,0,0,313,56,285,160,0,0,22,0
cross_right_leg,0,0,0,80,0,3,63,266,266,0,13,0,1,116,0,0,0,0,0,0,312,51,0,176,1,0,23,0
cross_right_leg,0,0,0,84,0,12,71,275,279,5,15,0,2,133,0,0,0,0,0,0,309,32,279,122,0,0,0,0
cross_right_leg,0,0,0,83,0,5,74,276,276,3,14,0,4,138,0,0,0,0,0,0,310,28,280,129,1,0,0,0
cross_right_leg,0,0,0,87,0,3,64,273,270,2,13,0,2,116,0,0,0,0,0,0,314,28,290,167,0,0,0,0
cross_right_leg,0,0,0,82,0,3,65,270,270,3,13,0,2,126,0,0,0,0,0,0,314,37,289,159,0,0,0,0
cross_right_leg,0,0,0,78,0,3,0,268,269,2,14,0,4,112,0,0,0,0,0,0,314,27,0,176,0,0,0,0
cross_right_leg,0,0,0,79,0,0,0,269,268,2,13,0,1,108,0,0,0,0,0,1,316,37,291,170,0,0,0,0
cross_right_leg,0,0,0,80,0,2,63,269,268,2,13,0,2,113,0,0,0,0,0,0,315,35,291,165,0,0,0,0
cross_right_leg,0,0,0,82,0,2,64,270,269,1,14,0,2,118,1,0,0,0,0,0,316,34,292,163,0,0,0,0
cross_right_leg,0,0,0,81,0,3,63,269,269,2,12,0,2,114,0,0,0,0,0,0,317,31,292,166,0,2,0,0
cross_right_leg,0,0,0,66,0,4,80,279,279,2,18,0,4,239,0,0,0,0,0,255,296,302,0,17,0,0,19,0
cross_right_leg,0,0,0,75,0,5,76,277,278,6,20,0,6,219,0,0,0,0,0,253,292,294,259,48,0,0,22,0
